# Epoch	Train_Loss	Val_Loss	Train_Phys	Val_Phys
6.980000e+02	4.424767e-02	5.525852e-02	2.216982e-02	2.078023e-02
6.990000e+02	4.454290e-02	5.554154e-02	2.155926e-02	2.024629e-02
7.000000e+02	4.474382e-02	5.770429e-02	2.245729e-02	2.034003e-02
7.010000e+02	4.456334e-02	5.633841e-02	2.263450e-02	2.003126e-02
7.020000e+02	4.495599e-02	5.519696e-02	2.288128e-02	2.284875e-02
7.030000e+02	4.634955e-02	5.601868e-02	2.371427e-02	2.414287e-02
7.040000e+02	4.565033e-02	5.848110e-02	2.359035e-02	2.408703e-02
7.050000e+02	4.584669e-02	5.866970e-02	2.350157e-02	2.407926e-02
7.060000e+02	4.675340e-02	5.753701e-02	2.369666e-02	2.190871e-02
7.070000e+02	4.584035e-02	5.623565e-02	2.278609e-02	2.239179e-02
7.080000e+02	4.519665e-02	5.724111e-02	2.293945e-02	2.004077e-02
7.090000e+02	4.575170e-02	5.599173e-02	2.205931e-02	1.988586e-02
7.100000e+02	4.472783e-02	5.731161e-02	2.145006e-02	2.011312e-02
7.110000e+02	4.532934e-02	6.006379e-02	2.180636e-02	2.341074e-02
7.120000e+02	4.662915e-02	5.959892e-02	2.295674e-02	2.120920e-02
7.130000e+02	4.499301e-02	5.662055e-02	2.340250e-02	2.286222e-02
7.140000e+02	4.532208e-02	5.797306e-02	2.398824e-02	2.175983e-02
7.150000e+02	4.502775e-02	5.605389e-02	2.328255e-02	2.212839e-02
7.160000e+02	4.441538e-02	5.643140e-02	2.333503e-02	2.175756e-02
7.170000e+02	4.457041e-02	5.568447e-02	2.252998e-02	2.086522e-02
7.180000e+02	4.500110e-02	5.542303e-02	2.093885e-02	2.024238e-02
7.190000e+02	4.584139e-02	5.585664e-02	2.101746e-02	2.178543e-02
7.200000e+02	4.589641e-02	5.606601e-02	2.172027e-02	2.178501e-02
7.210000e+02	4.468424e-02	5.546825e-02	2.187830e-02	2.156334e-02
7.220000e+02	4.484246e-02	5.583345e-02	2.174668e-02	2.041947e-02
7.230000e+02	4.468214e-02	5.692440e-02	2.169174e-02	1.915895e-02
7.240000e+02	4.474181e-02	5.738321e-02	2.167667e-02	2.035403e-02
7.250000e+02	4.609204e-02	5.844512e-02	2.180239e-02	2.071801e-02
7.260000e+02	4.621304e-02	5.996555e-02	2.155019e-02	1.927177e-02
7.270000e+02	4.590130e-02	5.767433e-02	2.117677e-02	1.849807e-02
7.280000e+02	4.661775e-02	6.064198e-02	2.163967e-02	1.802813e-02
7.290000e+02	4.580891e-02	5.656518e-02	2.164460e-02	2.006077e-02
7.300000e+02	4.481863e-02	5.631550e-02	2.228049e-02	2.106527e-02
7.310000e+02	4.476984e-02	5.604229e-02	2.244544e-02	2.159511e-02
7.320000e+02	4.524474e-02	5.632531e-02	2.313877e-02	2.126566e-02
7.330000e+02	4.442087e-02	5.617674e-02	2.353081e-02	2.210468e-02
7.340000e+02	4.655359e-02	5.617094e-02	2.353003e-02	2.140497e-02
7.350000e+02	4.588267e-02	5.604415e-02	2.341110e-02	2.224555e-02
7.360000e+02	4.451847e-02	5.581263e-02	2.281801e-02	2.223274e-02
7.370000e+02	4.527515e-02	5.655978e-02	2.222013e-02	2.218771e-02
7.380000e+02	4.468587e-02	5.718396e-02	2.121209e-02	2.144852e-02
7.390000e+02	4.553032e-02	5.570303e-02	2.100165e-02	2.097923e-02
7.400000e+02	4.469437e-02	5.605873e-02	2.147120e-02	2.014993e-02
7.410000e+02	4.542409e-02	5.839726e-02	2.147186e-02	2.030031e-02
7.420000e+02	4.480572e-02	5.559557e-02	2.359020e-02	2.346751e-02
7.430000e+02	4.463755e-02	5.520948e-02	2.440673e-02	2.319400e-02
7.440000e+02	4.525445e-02	5.545255e-02	2.373143e-02	2.185746e-02
7.450000e+02	4.525051e-02	5.732555e-02	2.328315e-02	2.133220e-02
7.460000e+02	4.510448e-02	5.652207e-02	2.191610e-02	2.113008e-02
7.470000e+02	4.598787e-02	5.538325e-02	2.145862e-02	2.031823e-02
7.480000e+02	4.536048e-02	5.520785e-02	2.155650e-02	2.124100e-02
7.490000e+02	4.486666e-02	5.675176e-02	2.191266e-02	2.213996e-02
7.500000e+02	4.512896e-02	5.794615e-02	2.173188e-02	2.124474e-02
7.510000e+02	4.534881e-02	5.601707e-02	2.185350e-02	2.088592e-02
7.520000e+02	4.458934e-02	5.657158e-02	2.087521e-02	2.086042e-02
7.530000e+02	4.524819e-02	5.637921e-02	2.072578e-02	2.202582e-02
7.540000e+02	4.511543e-02	5.859145e-02	2.134973e-02	2.281184e-02
7.550000e+02	4.591028e-02	5.561223e-02	2.224255e-02	2.118480e-02
7.560000e+02	4.523656e-02	5.631737e-02	2.219150e-02	2.050075e-02
7.570000e+02	4.417038e-02	5.574487e-02	2.082026e-02	1.951282e-02
7.580000e+02	4.462853e-02	5.660545e-02	2.107705e-02	1.935416e-02
7.590000e+02	4.578691e-02	6.273005e-02	2.210037e-02	1.859685e-02
7.600000e+02	4.638497e-02	5.688000e-02	2.357703e-02	2.158018e-02
7.610000e+02	4.546397e-02	5.634667e-02	2.323475e-02	2.163624e-02
7.620000e+02	4.449562e-02	5.589737e-02	2.249549e-02	2.086349e-02
7.630000e+02	4.440768e-02	5.669942e-02	2.215134e-02	2.157330e-02
7.640000e+02	4.593904e-02	5.607636e-02	2.220984e-02	2.057768e-02
7.650000e+02	4.552804e-02	5.681030e-02	2.219360e-02	2.032975e-02
7.660000e+02	4.494909e-02	5.575388e-02	2.265973e-02	2.112401e-02
7.670000e+02	4.534909e-02	5.595113e-02	2.239717e-02	2.074731e-02
7.680000e+02	4.490899e-02	5.857765e-02	2.256166e-02	2.041300e-02
7.690000e+02	4.572600e-02	5.600155e-02	2.252178e-02	2.122300e-02
7.700000e+02	4.547877e-02	5.591911e-02	2.235687e-02	2.099620e-02
7.710000e+02	4.468803e-02	5.615482e-02	2.163364e-02	2.096474e-02
7.720000e+02	4.462934e-02	5.561719e-02	2.185144e-02	2.199093e-02
7.730000e+02	4.623424e-02	5.664348e-02	2.151610e-02	1.984385e-02
7.740000e+02	4.627226e-02	5.609454e-02	2.136880e-02	2.296461e-02
7.750000e+02	4.546302e-02	5.676900e-02	2.164363e-02	2.123094e-02
7.760000e+02	4.574048e-02	5.553921e-02	2.199532e-02	2.184769e-02
7.770000e+02	4.454779e-02	5.607941e-02	2.200143e-02	2.212879e-02
7.780000e+02	4.506990e-02	5.654476e-02	2.184681e-02	2.202461e-02
7.790000e+02	4.459549e-02	5.579081e-02	2.162084e-02	2.162816e-02
7.800000e+02	4.477295e-02	5.554704e-02	2.189043e-02	2.184705e-02
7.810000e+02	4.557863e-02	5.624752e-02	2.217375e-02	2.152390e-02
7.820000e+02	4.558954e-02	5.846074e-02	2.263466e-02	2.221884e-02
7.830000e+02	4.605887e-02	5.559256e-02	2.283102e-02	2.268060e-02
7.840000e+02	4.517833e-02	5.741661e-02	2.243565e-02	2.122034e-02
7.850000e+02	4.753745e-02	5.879476e-02	2.255727e-02	2.114055e-02
7.860000e+02	4.662139e-02	5.690990e-02	2.270997e-02	2.087528e-02
7.870000e+02	4.488212e-02	5.524977e-02	2.244550e-02	2.145019e-02
7.880000e+02	4.448281e-02	5.598876e-02	2.271596e-02	2.065220e-02
7.890000e+02	4.506609e-02	5.627725e-02	2.258974e-02	2.016351e-02
7.900000e+02	4.503191e-02	5.555874e-02	2.160950e-02	1.991382e-02
7.910000e+02	4.480086e-02	5.590073e-02	2.148289e-02	2.190606e-02
7.920000e+02	4.503376e-02	5.569902e-02	2.196725e-02	2.180240e-02
7.930000e+02	4.613506e-02	5.530699e-02	2.242599e-02	2.174705e-02
7.940000e+02	4.515063e-02	5.691370e-02	2.304616e-02	2.156351e-02
7.950000e+02	4.503934e-02	5.663588e-02	2.298306e-02	2.295010e-02
7.960000e+02	4.507361e-02	5.569670e-02	2.261398e-02	2.217553e-02
7.970000e+02	4.488883e-02	5.713377e-02	2.252007e-02	1.968441e-02
7.980000e+02	4.521434e-02	5.613234e-02	2.238178e-02	2.050463e-02
7.990000e+02	4.432490e-02	5.543466e-02	2.198563e-02	2.086342e-02
8.000000e+02	4.433947e-02	5.524012e-02	2.236606e-02	2.253354e-02
8.010000e+02	4.482944e-02	5.588219e-02	2.257901e-02	2.241016e-02
8.020000e+02	4.513268e-02	5.727004e-02	2.217146e-02	2.296997e-02
8.030000e+02	4.574260e-02	5.610580e-02	2.295916e-02	2.196988e-02
8.040000e+02	4.481906e-02	5.794587e-02	2.281081e-02	2.150817e-02
8.050000e+02	4.554121e-02	5.622153e-02	2.251970e-02	2.180424e-02
8.060000e+02	4.467403e-02	5.547857e-02	2.276908e-02	2.153522e-02
8.070000e+02	4.467954e-02	5.660982e-02	2.269064e-02	2.169160e-02
8.080000e+02	4.534911e-02	5.746377e-02	2.293284e-02	2.088858e-02
8.090000e+02	4.542306e-02	5.535604e-02	2.257812e-02	2.234307e-02
8.100000e+02	4.667894e-02	5.564914e-02	2.288420e-02	2.272718e-02
8.110000e+02	4.479825e-02	5.547840e-02	2.226105e-02	2.223505e-02
8.120000e+02	4.556996e-02	5.608066e-02	2.215429e-02	2.131760e-02
8.130000e+02	4.559657e-02	5.620158e-02	2.248999e-02	2.124515e-02
8.140000e+02	4.491887e-02	5.644098e-02	2.267542e-02	2.308696e-02
8.150000e+02	4.535236e-02	5.621979e-02	2.241153e-02	2.012642e-02
8.160000e+02	4.544724e-02	5.575286e-02	2.234947e-02	2.054340e-02
8.170000e+02	4.552646e-02	5.735210e-02	2.208514e-02	1.959285e-02
8.180000e+02	4.732833e-02	5.968495e-02	2.198742e-02	1.969690e-02
8.190000e+02	4.682247e-02	6.041536e-02	2.226649e-02	1.980134e-02
8.200000e+02	4.623703e-02	5.591402e-02	2.220695e-02	2.028223e-02
8.210000e+02	4.457472e-02	5.780094e-02	2.233222e-02	1.984644e-02
8.220000e+02	4.561414e-02	5.780277e-02	2.204990e-02	1.995387e-02
8.230000e+02	4.626424e-02	5.790715e-02	2.186617e-02	2.007583e-02
8.240000e+02	4.524254e-02	5.892762e-02	2.149975e-02	2.181089e-02
8.250000e+02	4.503740e-02	5.598206e-02	2.201145e-02	2.039750e-02
8.260000e+02	4.624960e-02	5.617417e-02	2.186416e-02	1.960204e-02
8.270000e+02	4.609256e-02	5.676307e-02	2.179446e-02	1.899607e-02
8.280000e+02	4.521876e-02	5.681317e-02	2.039059e-02	1.963987e-02
8.290000e+02	4.608671e-02	5.618690e-02	2.044148e-02	1.890942e-02
8.300000e+02	4.548172e-02	5.530806e-02	2.040621e-02	1.993704e-02
8.310000e+02	4.657099e-02	5.814346e-02	2.078190e-02	2.169430e-02
8.320000e+02	4.728682e-02	5.927964e-02	2.225876e-02	2.655196e-02
8.330000e+02	4.594158e-02	5.751506e-02	2.393725e-02	2.608291e-02
8.340000e+02	4.631990e-02	5.819314e-02	2.378204e-02	2.641365e-02
8.350000e+02	4.619676e-02	5.773314e-02	2.308721e-02	2.441799e-02
8.360000e+02	4.499634e-02	5.742543e-02	2.163459e-02	2.251988e-02
8.370000e+02	4.535801e-02	5.555056e-02	2.135487e-02	2.093848e-02
8.380000e+02	4.466404e-02	5.593987e-02	2.086084e-02	2.157112e-02
8.390000e+02	4.494261e-02	5.566907e-02	2.171304e-02	2.209185e-02
8.400000e+02	4.459618e-02	5.601855e-02	2.188876e-02	2.014424e-02
8.410000e+02	4.563605e-02	5.542911e-02	2.123904e-02	2.063402e-02
8.420000e+02	4.463636e-02	5.632162e-02	2.121917e-02	2.176663e-02
8.430000e+02	4.448589e-02	5.577847e-02	2.173500e-02	2.124604e-02
8.440000e+02	4.566705e-02	5.550877e-02	2.116873e-02	1.988102e-02
8.450000e+02	4.585010e-02	5.588589e-02	2.088736e-02	1.925264e-02
8.460000e+02	4.432707e-02	5.786661e-02	2.132139e-02	2.144646e-02
8.470000e+02	4.590325e-02	5.618209e-02	2.223099e-02	2.226000e-02
8.480000e+02	4.521544e-02	5.961023e-02	2.243579e-02	1.994056e-02
8.490000e+02	4.784053e-02	5.760655e-02	2.202931e-02	2.151050e-02
8.500000e+02	4.541808e-02	5.542136e-02	2.168559e-02	2.114149e-02
8.510000e+02	4.475818e-02	5.616713e-02	2.133153e-02	2.194935e-02
8.520000e+02	4.467306e-02	5.617709e-02	2.202910e-02	2.321746e-02
8.530000e+02	4.510801e-02	5.678615e-02	2.331239e-02	2.456110e-02
8.540000e+02	4.480752e-02	5.563707e-02	2.448871e-02	2.311658e-02
8.550000e+02	4.445212e-02	5.559005e-02	2.344051e-02	2.270824e-02
8.560000e+02	4.484617e-02	5.625401e-02	2.376491e-02	2.114820e-02
8.570000e+02	4.460488e-02	5.663723e-02	2.234494e-02	2.161782e-02
8.580000e+02	4.535591e-02	5.692317e-02	2.179251e-02	2.399571e-02
8.590000e+02	4.541826e-02	5.603942e-02	2.241899e-02	2.341767e-02
8.600000e+02	4.481445e-02	5.636866e-02	2.297531e-02	2.378304e-02
8.610000e+02	4.500736e-02	5.655284e-02	2.360537e-02	2.194071e-02
8.620000e+02	4.567742e-02	5.577033e-02	2.261146e-02	2.139069e-02
8.630000e+02	4.507977e-02	5.564827e-02	2.222539e-02	2.291499e-02
8.640000e+02	4.508503e-02	5.731563e-02	2.249804e-02	2.389096e-02
8.650000e+02	4.512186e-02	5.535847e-02	2.283482e-02	2.229525e-02
8.660000e+02	4.439689e-02	5.529731e-02	2.256562e-02	2.132796e-02
8.670000e+02	4.424403e-02	5.654225e-02	2.273462e-02	2.034857e-02
8.680000e+02	4.473385e-02	5.693329e-02	2.257570e-02	2.048773e-02
8.690000e+02	4.563567e-02	5.587076e-02	2.345488e-02	2.263138e-02
8.700000e+02	4.523615e-02	5.562262e-02	2.374358e-02	2.239192e-02
8.710000e+02	4.418295e-02	5.791238e-02	2.352493e-02	2.055107e-02
8.720000e+02	4.564511e-02	5.933602e-02	2.268181e-02	2.048899e-02
8.730000e+02	4.654306e-02	5.525640e-02	2.316494e-02	2.244285e-02
8.740000e+02	4.606132e-02	5.926080e-02	2.305640e-02	2.309288e-02
8.750000e+02	4.773722e-02	5.568845e-02	2.184849e-02	2.056534e-02
8.760000e+02	4.699480e-02	5.626820e-02	2.175389e-02	2.064660e-02
8.770000e+02	4.693544e-02	5.614777e-02	2.209183e-02	2.134923e-02
8.780000e+02	4.435316e-02	5.596575e-02	2.179996e-02	1.994862e-02
8.790000e+02	4.415022e-02	5.552588e-02	2.238229e-02	2.180926e-02
8.800000e+02	4.644812e-02	5.545134e-02	2.262226e-02	2.147689e-02
8.810000e+02	4.491263e-02	5.561826e-02	2.123896e-02	1.965584e-02
8.820000e+02	4.521807e-02	5.712539e-02	2.176376e-02	1.918927e-02
8.830000e+02	4.542757e-02	5.902199e-02	2.256513e-02	2.029102e-02
8.840000e+02	4.648307e-02	5.845260e-02	2.271026e-02	1.901106e-02
8.850000e+02	4.664122e-02	5.679570e-02	2.151841e-02	1.977225e-02
8.860000e+02	4.589321e-02	5.592841e-02	2.195635e-02	2.079992e-02
8.870000e+02	4.447446e-02	5.638498e-02	2.189906e-02	2.285023e-02
8.880000e+02	4.496727e-02	5.737934e-02	2.259514e-02	2.129943e-02
8.890000e+02	4.512166e-02	5.549043e-02	2.288893e-02	2.141131e-02
8.900000e+02	4.428755e-02	5.620505e-02	2.281123e-02	2.281644e-02
8.910000e+02	4.515320e-02	5.551630e-02	2.314712e-02	2.194891e-02
8.920000e+02	4.423832e-02	5.561628e-02	2.327815e-02	2.145598e-02
8.930000e+02	4.528153e-02	5.665144e-02	2.336177e-02	2.120607e-02
8.940000e+02	4.754635e-02	5.578208e-02	2.333163e-02	2.303914e-02
8.950000e+02	4.566749e-02	5.547456e-02	2.356698e-02	2.230886e-02
8.960000e+02	4.510700e-02	5.687567e-02	2.386341e-02	2.135429e-02
8.970000e+02	4.663548e-02	5.908714e-02	2.346886e-02	2.010928e-02
8.980000e+02	4.587656e-02	5.740463e-02	2.295699e-02	2.048919e-02
8.990000e+02	4.488357e-02	5.594243e-02	2.293489e-02	2.098750e-02
9.000000e+02	4.466920e-02	5.555981e-02	2.415890e-02	2.260556e-02
9.010000e+02	4.658812e-02	5.540878e-02	2.399309e-02	2.456418e-02
9.020000e+02	4.542579e-02	5.720801e-02	2.458059e-02	2.675156e-02
9.030000e+02	4.500867e-02	5.657567e-02	2.447629e-02	2.552981e-02
9.040000e+02	4.627867e-02	5.578883e-02	2.396386e-02	2.408045e-02
9.050000e+02	4.617852e-02	5.619089e-02	2.352291e-02	2.467984e-02
9.060000e+02	4.507324e-02	5.565375e-02	2.472162e-02	2.365116e-02
9.070000e+02	4.533169e-02	5.698041e-02	2.423634e-02	2.171862e-02
9.080000e+02	4.483708e-02	5.701092e-02	2.388918e-02	2.181956e-02
9.090000e+02	4.546458e-02	5.608860e-02	2.343292e-02	2.183292e-02
9.100000e+02	4.518666e-02	5.529618e-02	2.263863e-02	2.165420e-02
9.110000e+02	4.477650e-02	5.562726e-02	2.138768e-02	2.143574e-02
9.120000e+02	4.507765e-02	5.556893e-02	2.165175e-02	2.284340e-02
9.130000e+02	4.505321e-02	5.633641e-02	2.289423e-02	2.235792e-02
9.140000e+02	4.554372e-02	5.537902e-02	2.418886e-02	2.400703e-02
9.150000e+02	4.440751e-02	5.597022e-02	2.448167e-02	2.443997e-02
9.160000e+02	4.514537e-02	5.610027e-02	2.308830e-02	2.305121e-02
9.170000e+02	4.499055e-02	5.925248e-02	2.186362e-02	2.444786e-02
9.180000e+02	4.565651e-02	5.623991e-02	2.271610e-02	2.430698e-02
9.190000e+02	4.462192e-02	5.567159e-02	2.387635e-02	2.334775e-02
9.200000e+02	4.435886e-02	5.540929e-02	2.339654e-02	2.211601e-02
9.210000e+02	4.434355e-02	5.531728e-02	2.279434e-02	2.279716e-02
9.220000e+02	4.415044e-02	5.964692e-02	2.285796e-02	1.956198e-02
9.230000e+02	4.681434e-02	5.636831e-02	2.317281e-02	2.437739e-02
9.240000e+02	4.738784e-02	5.788279e-02	2.301307e-02	2.161765e-02
9.250000e+02	4.745100e-02	5.539148e-02	2.275648e-02	2.345463e-02
9.260000e+02	4.494424e-02	5.652805e-02	2.363972e-02	2.217937e-02
9.270000e+02	4.463775e-02	5.561956e-02	2.424691e-02	2.289544e-02
9.280000e+02	4.461463e-02	5.758742e-02	2.378589e-02	2.067850e-02
9.290000e+02	4.552895e-02	5.563971e-02	2.336419e-02	2.147992e-02
9.300000e+02	4.448930e-02	5.682964e-02	2.288586e-02	2.012709e-02
9.310000e+02	4.502963e-02	5.651910e-02	2.174637e-02	1.965170e-02
9.320000e+02	4.473119e-02	5.582235e-02	2.129706e-02	1.966065e-02
9.330000e+02	4.442786e-02	5.981942e-02	2.208529e-02	1.887572e-02
9.340000e+02	4.597242e-02	5.624548e-02	2.316619e-02	2.119989e-02
9.350000e+02	4.547955e-02	5.841523e-02	2.316460e-02	1.964584e-02
9.360000e+02	4.525129e-02	5.730930e-02	2.279600e-02	1.963168e-02
9.370000e+02	4.439452e-02	5.582516e-02	2.269951e-02	2.165279e-02
9.380000e+02	4.451360e-02	5.519076e-02	2.239174e-02	2.252127e-02
9.390000e+02	4.475979e-02	5.554677e-02	2.216633e-02	2.063378e-02
9.400000e+02	4.619323e-02	5.724965e-02	2.143075e-02	2.014865e-02
9.410000e+02	4.547151e-02	5.517024e-02	2.091436e-02	2.033968e-02
9.420000e+02	4.446934e-02	5.569793e-02	2.168454e-02	2.071954e-02
9.430000e+02	4.459536e-02	5.767794e-02	2.304854e-02	2.154491e-02
9.440000e+02	4.580016e-02	5.807630e-02	2.394485e-02	2.275725e-02
9.450000e+02	4.567463e-02	5.919500e-02	2.468072e-02	2.290639e-02
9.460000e+02	4.528312e-02	5.792385e-02	2.498566e-02	2.235850e-02
9.470000e+02	4.585262e-02	5.555950e-02	2.450033e-02	2.301981e-02
9.480000e+02	4.463973e-02	5.595776e-02	2.435947e-02	2.269081e-02
9.490000e+02	4.475535e-02	5.705949e-02	2.395875e-02	2.273809e-02
9.500000e+02	4.627676e-02	5.711164e-02	2.350128e-02	2.174580e-02
9.510000e+02	4.574354e-02	5.519907e-02	2.286764e-02	2.155255e-02
9.520000e+02	4.439559e-02	5.675457e-02	2.275155e-02	2.221644e-02
9.530000e+02	4.455371e-02	5.578719e-02	2.322927e-02	2.435150e-02
9.540000e+02	4.496646e-02	5.589607e-02	2.417154e-02	2.336235e-02
9.550000e+02	4.465461e-02	5.662262e-02	2.436905e-02	2.246757e-02
9.560000e+02	4.442802e-02	5.582190e-02	2.345190e-02	2.419653e-02
9.570000e+02	4.466590e-02	5.583386e-02	2.295766e-02	2.350656e-02
9.580000e+02	4.443443e-02	5.540855e-02	2.338758e-02	2.418264e-02
9.590000e+02	4.415342e-02	5.636475e-02	2.402777e-02	2.313492e-02
9.600000e+02	4.418735e-02	5.533094e-02	2.433598e-02	2.262650e-02
9.610000e+02	4.461843e-02	5.614977e-02	2.455466e-02	2.212689e-02
9.620000e+02	4.525204e-02	5.517180e-02	2.413507e-02	2.357304e-02
9.630000e+02	4.424023e-02	5.674540e-02	2.435780e-02	2.201700e-02
9.640000e+02	4.523653e-02	5.641887e-02	2.403201e-02	2.241522e-02
9.650000e+02	4.536987e-02	5.586670e-02	2.451790e-02	2.219746e-02
9.660000e+02	4.546563e-02	5.666459e-02	2.375317e-02	2.576668e-02
9.670000e+02	4.667259e-02	5.646117e-02	2.339758e-02	2.316755e-02
9.680000e+02	4.552230e-02	5.577055e-02	2.349462e-02	2.519921e-02
9.690000e+02	4.457261e-02	5.585773e-02	2.430286e-02	2.473600e-02
9.700000e+02	4.483311e-02	5.661419e-02	2.379191e-02	2.446096e-02
9.710000e+02	4.447319e-02	5.552065e-02	2.306645e-02	2.375694e-02
9.720000e+02	4.470483e-02	5.524431e-02	2.366020e-02	2.433449e-02
9.730000e+02	4.510944e-02	5.579859e-02	2.441323e-02	2.377568e-02
9.740000e+02	4.545885e-02	5.557891e-02	2.397456e-02	2.240345e-02
9.750000e+02	4.445513e-02	5.516090e-02	2.358066e-02	2.264341e-02
9.760000e+02	4.419251e-02	5.696296e-02	2.427388e-02	2.347390e-02
9.770000e+02	4.456394e-02	5.614544e-02	2.420445e-02	2.264243e-02
9.780000e+02	4.533979e-02	5.621264e-02	2.376787e-02	2.402611e-02
9.790000e+02	4.538640e-02	5.754054e-02	2.427823e-02	2.266502e-02
9.800000e+02	4.593178e-02	5.700595e-02	2.478470e-02	2.215285e-02
9.810000e+02	4.678494e-02	6.280376e-02	2.416069e-02	2.049530e-02
9.820000e+02	4.711427e-02	5.742013e-02	2.361816e-02	2.114581e-02
9.830000e+02	4.511048e-02	5.808422e-02	2.407127e-02	2.390833e-02
9.840000e+02	4.765161e-02	5.959115e-02	2.425119e-02	2.235672e-02
9.850000e+02	4.702143e-02	5.572496e-02	2.485363e-02	2.335288e-02
9.860000e+02	4.507819e-02	5.647272e-02	2.395367e-02	2.245702e-02
9.870000e+02	4.459015e-02	5.614972e-02	2.286780e-02	2.069863e-02
9.880000e+02	4.468399e-02	5.587998e-02	2.286262e-02	2.137232e-02
9.890000e+02	4.458092e-02	5.625275e-02	2.263198e-02	2.183297e-02
9.900000e+02	4.447854e-02	5.509105e-02	2.215100e-02	2.119918e-02
9.910000e+02	4.464435e-02	5.691715e-02	2.233937e-02	1.987159e-02
9.920000e+02	4.636397e-02	6.134281e-02	2.261442e-02	1.870708e-02
9.930000e+02	4.604105e-02	5.687873e-02	2.266599e-02	2.112801e-02
9.940000e+02	4.593884e-02	5.716053e-02	2.305142e-02	2.070772e-02
9.950000e+02	4.577598e-02	5.539074e-02	2.289274e-02	2.243922e-02
9.960000e+02	4.571559e-02	5.745026e-02	2.331025e-02	2.359708e-02
9.970000e+02	4.544554e-02	5.690015e-02	2.275278e-02	2.159484e-02
9.980000e+02	4.527044e-02	5.656039e-02	2.187174e-02	2.245572e-02
9.990000e+02	4.490238e-02	5.542932e-02	2.289522e-02	2.367135e-02
1.000000e+03	4.568482e-02	5.580044e-02	2.393622e-02	2.375615e-02
1.001000e+03	4.524606e-02	5.640363e-02	2.377451e-02	2.315931e-02
1.002000e+03	4.504474e-02	5.661124e-02	2.340133e-02	2.153160e-02
1.003000e+03	4.541384e-02	5.600048e-02	2.333170e-02	2.233006e-02
1.004000e+03	4.499423e-02	5.568913e-02	2.385215e-02	2.384203e-02
1.005000e+03	4.540792e-02	5.631323e-02	2.380592e-02	2.334835e-02
1.006000e+03	4.475159e-02	5.674314e-02	2.441805e-02	2.501296e-02
1.007000e+03	4.518290e-02	5.620632e-02	2.517555e-02	2.391768e-02
1.008000e+03	4.508176e-02	5.645529e-02	2.433782e-02	2.217245e-02
1.009000e+03	4.519395e-02	5.599387e-02	2.347805e-02	2.147619e-02
1.010000e+03	4.472250e-02	5.570258e-02	2.310693e-02	2.130182e-02
1.011000e+03	4.580025e-02	5.600826e-02	2.278014e-02	2.141350e-02
1.012000e+03	4.510818e-02	5.581027e-02	2.200317e-02	2.179858e-02
1.013000e+03	4.526281e-02	5.561963e-02	2.249648e-02	2.148772e-02
1.014000e+03	4.451359e-02	5.543483e-02	2.290297e-02	2.281231e-02
1.015000e+03	4.482417e-02	5.531387e-02	2.314008e-02	2.251736e-02
1.016000e+03	4.485138e-02	5.633621e-02	2.245843e-02	1.952915e-02
1.017000e+03	4.513140e-02	5.658258e-02	2.076546e-02	1.809030e-02
1.018000e+03	4.492729e-02	5.554607e-02	2.144419e-02	2.095382e-02
1.019000e+03	4.456062e-02	5.669351e-02	2.271497e-02	2.197086e-02
1.020000e+03	4.553077e-02	5.889829e-02	2.316700e-02	2.055248e-02
1.021000e+03	4.595804e-02	5.555918e-02	2.277505e-02	2.349024e-02
1.022000e+03	4.443802e-02	5.688185e-02	2.339694e-02	2.469007e-02
1.023000e+03	4.555870e-02	5.593180e-02	2.402489e-02	2.447332e-02
1.024000e+03	4.541390e-02	5.668544e-02	2.434449e-02	2.349490e-02
1.025000e+03	4.547353e-02	5.652239e-02	2.473806e-02	2.217933e-02
1.026000e+03	4.435091e-02	5.521636e-02	2.344715e-02	2.188562e-02
1.027000e+03	4.452316e-02	5.661041e-02	2.284314e-02	2.138206e-02
1.028000e+03	4.507053e-02	5.692447e-02	2.285828e-02	2.052073e-02
1.029000e+03	4.511831e-02	5.555488e-02	2.263992e-02	2.314411e-02
1.030000e+03	4.530470e-02	5.541735e-02	2.333207e-02	2.246327e-02
1.031000e+03	4.423396e-02	5.652985e-02	2.309530e-02	2.141909e-02
1.032000e+03	4.442338e-02	6.069263e-02	2.326757e-02	2.031308e-02
1.033000e+03	4.635988e-02	5.633801e-02	2.329240e-02	2.190494e-02
1.034000e+03	4.567782e-02	6.011195e-02	2.344862e-02	2.068921e-02
1.035000e+03	4.663775e-02	5.991246e-02	2.233373e-02	1.944169e-02
1.036000e+03	4.533644e-02	5.621235e-02	2.267737e-02	2.081833e-02
1.037000e+03	4.477929e-02	5.559012e-02	2.218764e-02	2.197392e-02
1.038000e+03	4.444966e-02	5.884625e-02	2.205183e-02	2.366923e-02
1.039000e+03	4.696530e-02	5.676854e-02	2.186290e-02	2.322022e-02
1.040000e+03	4.784338e-02	5.582797e-02	2.171443e-02	2.192508e-02
1.041000e+03	4.590512e-02	5.622271e-02	2.208275e-02	2.386133e-02
1.042000e+03	4.617665e-02	5.623930e-02	2.275983e-02	2.329568e-02
1.043000e+03	4.495699e-02	5.564145e-02	2.197243e-02	2.263709e-02
1.044000e+03	4.475282e-02	5.715474e-02	2.257104e-02	2.308130e-02
1.045000e+03	4.571566e-02	5.560810e-02	2.267705e-02	2.381239e-02
1.046000e+03	4.539925e-02	5.586302e-02	2.225226e-02	2.260013e-02
